City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Wind Speed
301,Morondava,MG,2023-03-30 19:02:14,-20.2833,44.2833,78.42,79,7.94
302,La Rioja,ES,2023-03-30 19:02:17,42.25,-2.5,58.78,51,13.89
303,Narsaq,GL,2023-03-30 19:02:17,60.9167,-46.05,34.02,69,1.28
304,Bantry,IE,2023-03-30 19:02:18,51.6833,-9.45,50.79,98,8.63
305,Idenao,CM,2023-03-30 19:02:18,4.2475,9.0047,79.2,89,6.49
306,Iskateley,RU,2023-03-30 19:02:18,67.6803,53.1512,29.23,90,19.82
307,Karratha,AU,2023-03-30 18:58:00,-20.7377,116.8463,80.67,80,6.6
308,Urzhum,RU,2023-03-30 19:02:19,57.1141,49.9996,37.0,80,16.04
309,Soyo,AO,2023-03-30 19:02:19,-6.1349,12.3689,82.02,73,3.44
310,Morro Bay,US,2023-03-30 19:02:19,35.3658,-120.8499,58.98,77,1.99
311,Waipawa,NZ,2023-03-30 19:02:20,-41.4122,175.5153,49.5,97,3.94
312,Olafsvik,IS,2023-03-30 19:02:20,64.8945,-23.7142,37.58,91,13.24
313,Esperance,AU,2023-03-30 18:56:37,-33.8667,121.9,59.67,77,11.25
314,Fare,PF,2023-03-30 19:02:21,-16.7,-151.0167,81.7,72,9.6
315,Sao Desiderio,BR,2023-03-30 19:02:21,-12.3633,-44.9733,85.89,46,4.61
316,Giyani,ZA,2023-03-30 19:02:22,-23.3025,30.7187,69.69,74,2.62
317,Simpang,ID,2023-03-30 19:02:22,-1.2667,104.0833,72.59,98,1.23
318,Papara,BR,2023-03-30 19:02:22,-3.9839,-38.7273,84.6,73,7.29
319,Gravelbourg,CA,2023-03-30 19:02:23,49.8834,-106.5512,23.27,78,6.4
320,Gravdal,NO,2023-03-30 19:02:24,68.1214,13.5031,33.69,47,21.85
321,Karangampel,ID,2023-03-30 19:02:24,-6.4622,108.4519,79.16,81,12.64
322,Esfarayen,IR,2023-03-30 19:02:25,37.0765,57.5101,53.26,38,1.14
323,Grande Prairie,CA,2023-03-30 19:00:08,55.1667,-118.8027,32.18,86,2.3
324,Corat,AZ,2023-03-30 19:02:25,40.5725,49.7064,48.29,58,30.87
325,Jaisalmer,IN,2023-03-30 19:02:26,26.9147,70.9181,77.54,38,5.03
326,Alofi,NU,2023-03-30 19:02:26,-19.0595,-169.9187,78.69,89,4.61
327,Aykhal,RU,2023-03-30 18:52:36,66.0,111.5,-6.21,99,10.49
328,Pangody,RU,2023-03-30 19:02:26,65.85,74.4859,-13.34,100,6.46
329,Sola,VU,2023-03-30 18:56:33,-13.8833,167.55,81.5,74,5.21
330,Seda,LV,2023-03-30 19:02:26,57.65,25.75,33.06,99,2.91
331,Kirakira,SB,2023-03-30 18:58:19,-10.4544,161.9205,78.64,83,0.2
332,Tulsipur,NP,2023-03-30 19:02:27,28.131,82.2973,67.44,31,6.46
333,Charters Towers,AU,2023-03-30 19:02:27,-20.1,146.2667,76.08,69,6.78
334,Cabo San Lucas,MX,2023-03-30 18:50:52,22.8909,-109.9124,84.51,34,3.44
335,Loralai,PK,2023-03-30 19:02:28,30.3705,68.598,53.64,73,1.48
336,Raga,SS,2023-03-30 19:02:28,8.4596,25.678,82.99,15,3.31
337,Tura,IN,2023-03-30 19:02:28,25.5198,90.2201,66.18,79,3.83
338,Kovdor,RU,2023-03-30 19:02:29,67.5662,30.4758,11.68,94,7.67
339,Deputatskiy,RU,2023-03-30 19:02:29,69.3,139.9,-11.67,100,2.57
340,Limbang,MY,2023-03-30 19:02:29,4.75,115.0,77.11,97,6.26
341,Oranjemund,NA,2023-03-30 19:02:30,-28.55,16.4333,62.1,84,22.1
342,Wladyslawowo,PL,2023-03-30 19:02:30,54.7909,18.4009,50.47,95,10.58
343,Methven,NZ,2023-03-30 19:02:31,-43.6333,171.65,42.91,99,1.01
344,Srednekolymsk,RU,2023-03-30 19:02:31,67.45,153.6833,2.5,99,7.02
345,Alta Floresta,BR,2023-03-30 19:01:02,-9.8756,-56.0861,96.62,49,5.75
346,Port Hedland,AU,2023-03-30 18:58:31,-20.3167,118.5667,80.65,89,3.44
347,San Jose,US,2023-03-30 18:59:02,37.3394,-121.895,57.56,65,5.75
348,Netanya,IL,2023-03-30 19:02:33,32.3329,34.8599,55.42,51,29.37
349,Husavik,IS,2023-03-30 18:57:34,66.0449,-17.3389,35.4,84,18.07
350,Niamey,NE,2023-03-30 18:58:08,13.5137,2.1098,98.89,6,9.22
351,Ilhabela,BR,2023-03-30 19:02:34,-23.7781,-45.3581,80.98,77,2.75
352,Antalaha,MG,2023-03-30 19:02:34,-14.9003,50.2788,76.91,88,8.25
353,Muroto,JP,2023-03-30 19:02:34,33.2833,134.15,59.63,57,6.06
354,Port Elizabeth,ZA,2023-03-30 19:02:19,-33.918,25.5701,62.89,85,15.01
355,Boyolangu,ID,2023-03-30 19:02:34,-8.1181,111.8935,75.15,89,1.1
356,Banos,EC,2023-03-30 19:02:35,-1.4,-78.4167,76.21,93,3.0
357,Izumo,JP,2023-03-30 19:02:35,35.3667,132.7667,49.95,67,2.98
358,Santa Maria,BR,2023-03-30 19:02:36,-29.6842,-53.8069,81.7,65,3.44
359,Hasaki,JP,2023-03-30 19:02:37,35.7333,140.8333,52.21,76,10.58
360,Puerto Leguizamo,CO,2023-03-30 18:56:40,-0.1934,-74.7819,84.88,69,1.43
361,Ahuimanu,US,2023-03-30 19:02:37,21.4447,-157.8378,78.62,83,9.22
362,Sioux Lookout,CA,2023-03-30 19:02:38,50.1001,-91.917,26.67,54,10.36
363,Mogadishu,SO,2023-03-30 19:02:38,2.0371,45.3438,82.02,74,15.17
364,Gao,ML,2023-03-30 19:00:41,16.6362,1.637,83.93,5,12.46
365,Talara,PE,2023-03-30 19:02:39,-4.5772,-81.2719,86.76,66,6.91
366,Imbituba,BR,2023-03-30 19:01:41,-28.24,-48.6703,77.61,76,6.91
367,Sitges,ES,2023-03-30 19:02:40,41.2351,1.8119,63.72,83,1.99
368,Ulaangom,MN,2023-03-30 19:02:40,49.9811,92.0667,20.71,92,9.46
369,Maniitsoq,GL,2023-03-30 19:02:40,65.4167,-52.9,18.77,68,5.91
370,Ramos Arizpe,MX,2023-03-30 19:02:41,25.55,-100.9667,87.94,16,4.5
371,Leon Valley,US,2023-03-30 19:02:41,29.4952,-98.6186,76.37,87,14.97
372,Yerbogachen,RU,2023-03-30 19:02:42,61.2767,108.0108,-3.3,96,4.74
373,Ishigaki,JP,2023-03-30 19:02:42,24.3448,124.1572,69.93,83,8.05
374,Dubno,UA,2023-03-30 19:02:42,50.4169,25.7343,39.61,86,8.43
375,Batsfjord,NO,2023-03-30 19:02:42,70.6345,29.7185,26.53,86,12.66
376,Nova Odesa,UA,2023-03-30 19:02:42,47.3078,31.7851,39.16,46,6.82
377,Terrak,NO,2023-03-30 19:02:43,65.087,12.3715,30.07,80,4.9
378,Cervo,ES,2023-03-30 19:02:43,43.6702,-7.4101,61.97,71,24.83
379,Chipoka,MW,2023-03-30 19:02:43,-13.9933,34.5157,73.74,84,5.08
380,Buraydah,SA,2023-03-30 19:02:43,26.326,43.975,75.65,29,11.83
381,Tela,HN,2023-03-30 19:02:43,15.7833,-87.45,84.15,74,6.91
382,Gilgit,PK,2023-03-30 19:02:43,35.9221,74.3087,54.7,56,2.82
383,Magadan,RU,2023-03-30 19:02:44,59.5667,150.8,9.54,83,7.11
384,Juneau,US,2023-03-30 18:52:57,58.3019,-134.4197,39.22,86,6.91
385,Moa,CU,2023-03-30 19:02:44,20.6569,-74.9403,83.37,56,11.79
386,Semey,KZ,2023-03-30 19:02:44,50.4111,80.2275,27.72,54,12.21
387,Egvekinot,RU,2023-03-30 19:02:44,66.3167,-179.1667,1.51,89,5.91
388,Ponta Do Sol,PT,2023-03-30 19:02:44,32.6667,-17.1,75.83,62,3.74
389,Guane,CU,2023-03-30 19:02:44,22.2025,-84.0875,86.79,48,8.08
390,Camopi,GF,2023-03-30 19:02:45,3.1655,-52.3158,79.99,86,4.76
391,Nakanojo,JP,2023-03-30 19:02:45,36.5833,138.85,47.93,90,3.18
392,Auki,SB,2023-03-30 19:02:45,-8.7676,160.7034,76.15,88,2.8
393,Aksu,CN,2023-03-30 19:02:45,41.1231,80.2644,58.62,19,1.41
394,Bauta,CU,2023-03-30 19:02:45,22.9828,-82.5464,85.98,55,17.13
395,Buala,SB,2023-03-30 19:02:46,-8.145,159.5921,78.48,81,3.42
396,Aleksandrovka,UA,2023-03-30 19:02:46,46.8383,32.7612,37.71,61,8.68
397,Lavrentiya,RU,2023-03-30 19:02:46,65.5833,-171.0,17.71,84,8.39
398,Tingo Maria,PE,2023-03-30 19:02:46,-9.2895,-76.0088,71.91,94,2.3
399,Hamirpur,IN,2023-03-30 19:02:46,25.95,80.15,84.79,24,5.57
400,Iranshahr,IR,2023-03-30 19:02:46,27.2025,60.6848,73.74,53,0.0
401,Takoradi,GH,2023-03-30 19:02:47,4.8845,-1.7554,81.23,77,10.98
402,Fort Nelson,CA,2023-03-30 19:02:47,58.8053,-122.7002,30.94,85,1.99
403,Pachino,IT,2023-03-30 19:02:47,36.7186,15.0907,56.03,86,13.33
404,Eyl,SO,2023-03-30 19:02:47,7.9803,49.8164,80.73,74,11.65
405,Clonakilty,IE,2023-03-30 19:02:47,51.6231,-8.8706,49.21,97,15.48
406,Tamworth,GB,2023-03-30 19:02:47,52.634,-1.6959,55.02,77,10.0
407,Manyana,BW,2023-03-30 19:02:48,-23.4,21.7167,74.25,38,7.58
408,Moscow,RU,2023-03-30 18:58:19,55.7522,37.6156,33.98,85,7.92
409,Rognan,NO,2023-03-30 19:02:48,67.0953,15.3878,34.05,92,5.01
410,Teahupoo,PF,2023-03-30 19:02:48,-17.8333,-149.2667,78.76,75,3.87
411,Lakatoro,VU,2023-03-30 19:02:48,-16.0999,167.4164,79.56,83,4.41
412,Sirsilla,IN,2023-03-30 19:02:48,18.3833,78.8333,82.56,53,13.58
413,Mama,RU,2023-03-30 19:02:49,58.3106,112.8986,32.07,98,4.7
414,Bathsheba,BB,2023-03-30 19:02:49,13.2167,-59.5167,84.81,58,23.02
415,Pemberton,CA,2023-03-30 19:00:08,50.3164,-122.8027,50.11,57,2.82
416,Faya,SA,2023-03-30 18:56:43,18.3851,42.4509,62.71,67,6.2
417,Shelburne,CA,2023-03-30 19:00:18,44.0787,-80.2041,34.25,63,12.73
418,Kencong,ID,2023-03-30 19:02:49,-8.2833,113.3667,74.71,88,2.28
419,Schwandorf,DE,2023-03-30 19:02:50,49.3262,12.1093,52.72,88,8.79
420,Mumbwa,ZM,2023-03-30 19:02:50,-14.9783,27.0619,70.02,76,4.81
421,Prainha,BR,2023-03-30 19:02:50,-1.8,-53.48,80.2,86,2.53
422,Caxito,AO,2023-03-30 19:02:50,-8.5785,13.6643,77.31,85,2.75
423,Setubal,PT,2023-03-30 19:02:50,38.5244,-8.8882,64.29,70,6.91
424,Mwinilunga,ZM,2023-03-30 19:02:50,-11.7358,24.4293,63.84,96,2.62
425,Paris,FR,2023-03-30 19:00:53,48.8534,2.3488,60.12,69,13.8
426,Maryborough,AU,2023-03-30 19:02:51,-25.5333,152.7,61.86,66,4.65
427,Wyndham,US,2023-03-30 19:01:26,37.6985,-77.6125,60.78,37,5.01
428,Evensk,RU,2023-03-30 19:02:51,61.95,159.2333,2.62,97,5.1
429,Labuan,MY,2023-03-30 19:02:51,5.2767,115.2417,75.56,94,0.0
430,Naron,ES,2023-03-30 19:02:51,43.5167,-8.1528,62.6,88,24.76
431,Ban Phai,TH,2023-03-30 19:02:51,16.06,102.731,87.12,52,7.05
432,Pedernales,DO,2023-03-30 19:02:52,18.0384,-71.744,84.58,54,8.16
433,Pasinler,TR,2023-03-30 19:02:52,39.9803,41.6764,25.79,85,4.32
434,Hof,DE,2023-03-30 19:02:52,50.3167,11.9167,47.73,88,11.5
435,Flinders,AU,2023-03-30 19:02:52,-34.5833,150.8552,57.38,71,1.99
436,Starozhilovo,RU,2023-03-30 19:02:52,54.2254,39.916,39.58,90,11.72
437,Nara,JP,2023-03-30 19:02:52,34.6851,135.8049,55.49,30,2.62
438,Karasjok,NO,2023-03-30 19:02:52,69.4719,25.5112,17.87,95,9.69
439,San Lorenzo,PY,2023-03-30 19:02:53,-25.3333,-57.5333,93.65,43,8.12
440,Cururupu,BR,2023-03-30 18:58:29,-1.8283,-44.8683,81.1,87,4.63
441,Wajir,KE,2023-03-30 19:02:53,1.7471,40.0573,90.9,37,4.05
442,Grand Forks,US,2023-03-30 19:00:18,47.9417,-97.4337,21.78,63,6.91
443,Jeremoabo,BR,2023-03-30 19:02:53,-10.075,-38.4808,87.91,40,11.5
444,Kasongo-Lunda,CD,2023-03-30 19:02:53,-6.4667,16.8167,70.72,98,0.98
445,Cocorit,MX,2023-03-30 19:02:53,27.5833,-109.9667,84.36,13,7.67
446,Midleton,IE,2023-03-30 19:02:54,51.9153,-8.1805,49.78,97,20.6
447,Ellisras,ZA,2023-03-30 19:02:54,-23.6649,27.7443,72.18,47,5.77
448,Lehigh Acres,US,2023-03-30 19:02:54,26.6254,-81.6248,89.01,54,14.97
449,Henties Bay,NA,2023-03-30 19:02:54,-22.116,14.2845,59.29,92,6.55
450,Tateyama,JP,2023-03-30 19:02:54,34.9833,139.8667,59.09,76,6.4
451,Lensk,RU,2023-03-30 19:02:58,60.7253,114.9278,15.58,84,4.94
452,Caala,AO,2023-03-30 19:02:58,-12.8525,15.5606,65.73,94,3.2
453,Naryan-Mar,RU,2023-03-30 19:02:59,67.6713,53.087,29.48,89,19.71
454,Belmonte,BR,2023-03-30 19:02:59,-15.8631,-38.8828,82.58,59,8.59
455,Hindupur,IN,2023-03-30 19:02:59,13.8289,77.4933,80.6,51,8.9
456,Manggar,ID,2023-03-30 19:02:59,-2.8833,108.2667,74.62,91,16.15
457,Conceicao Da Barra,BR,2023-03-30 19:02:59,-18.5933,-39.7322,82.83,65,9.55
458,Sulangan,PH,2023-03-30 19:03:01,11.1373,123.7228,80.94,77,10.78
459,Alice Springs,AU,2023-03-30 19:03:01,-23.7,133.8833,63.95,94,6.91
460,Senneterre,CA,2023-03-30 19:03:01,48.3835,-77.2328,25.0,79,10.42
461,Korla,CN,2023-03-30 19:03:03,41.7597,86.1469,59.02,27,6.44
462,Urumqi,CN,2023-03-30 18:53:50,43.801,87.6005,50.95,32,2.24
463,Catamarca,AR,2023-03-30 19:01:11,-28.4696,-65.7852,89.78,49,8.01
464,Bethel,US,2023-03-30 18:59:38,41.3712,-73.414,45.03,31,8.05
465,Lianyuan,CN,2023-03-30 19:03:04,27.6883,111.6642,57.42,87,1.16
466,Kununurra,AU,2023-03-30 19:02:34,-15.7667,128.7333,75.18,83,0.0
467,El Salto,MX,2023-03-30 19:02:44,20.3333,-104.5,83.5,14,6.06
468,Ust-Tarka,RU,2023-03-30 19:03:05,55.5672,75.705,14.47,90,6.58
469,Iquique,CL,2023-03-30 19:03:01,-20.2208,-70.1431,78.84,76,8.32
470,Coruripe,BR,2023-03-30 19:03:06,-10.1256,-36.1756,82.13,66,8.32
471,Tooele,US,2023-03-30 19:00:08,40.5308,-112.2983,33.87,79,10.36
472,Ambon,ID,2023-03-30 19:03:06,-3.6954,128.1814,77.14,88,6.91
473,Kungurtug,RU,2023-03-30 19:03:07,50.5994,97.5228,29.86,94,5.59
474,Aksha,RU,2023-03-30 19:03:08,50.2814,113.2867,38.79,56,3.8
475,Sinnamary,GF,2023-03-30 19:01:16,5.3833,-52.95,81.91,70,10.47
476,Lompoc,US,2023-03-30 19:01:31,34.6391,-120.4579,58.84,69,13.8
477,Chimbote,PE,2023-03-30 19:03:09,-9.0853,-78.5783,82.74,66,11.68
478,Touros,BR,2023-03-30 19:03:09,-5.1989,-35.4608,82.87,70,13.15
479,Bairiki,KI,2023-03-30 19:03:09,1.3292,172.9752,80.6,83,4.61
480,Staryy Nadym,RU,2023-03-30 19:03:10,65.6118,72.6842,-9.31,100,3.24
481,Mujiayingzi,CN,2023-03-30 19:03:10,42.1167,118.7833,49.69,32,7.87
482,Chenzhou,CN,2023-03-30 19:03:10,25.8,113.0333,57.31,93,1.5
483,Port Blair,IN,2023-03-30 19:03:11,11.6667,92.75,80.64,89,2.3
484,Svetlaya,RU,2023-03-30 19:03:11,46.5389,138.3297,35.29,63,7.09
485,Morehead,US,2023-03-30 19:03:11,37.2711,-87.1764,67.86,28,8.05
486,Jakar,BT,2023-03-30 19:03:12,27.5492,90.7525,41.29,95,0.58
487,San Policarpo,PH,2023-03-30 19:03:12,12.1791,125.5072,79.18,83,5.44
488,Taseyevo,RU,2023-03-30 19:03:12,57.2169,94.8978,14.5,90,9.44
489,Buzmeyin,TM,2023-03-30 19:03:12,38.0507,58.2056,71.33,33,2.3
490,Northam,GB,2023-03-30 18:59:59,51.0333,-4.2167,52.61,92,21.61
491,Yashan,CN,2023-03-30 19:03:13,22.1975,109.9419,65.93,95,3.42
492,Vanimo,PG,2023-03-30 19:03:14,-2.6741,141.3028,77.13,87,4.21
493,Port Hardy,CA,2023-03-30 18:53:48,50.6996,-127.4199,42.98,65,3.44
494,Saint-Joseph,RE,2023-03-30 19:03:14,-21.3667,55.6167,77.38,86,9.8
495,Bodden Town,KY,2023-03-30 19:03:15,19.2833,-81.25,86.0,62,16.11
496,Agua Verde,MX,2023-03-30 19:03:15,22.9,-106.05,82.49,48,8.08
497,Guaraniacu,BR,2023-03-30 19:01:36,-25.1008,-52.8781,76.14,79,2.95
498,Ambunti,PG,2023-03-30 19:03:16,-4.2365,142.8448,73.85,99,1.59
499,Asau,RO,2023-03-30 18:53:52,46.4333,26.4,43.72,62,6.26
500,Qui Nhon,VN,2023-03-30 19:03:16,13.7667,109.2333,74.91,90,3.56
501,Umm Kaddadah,SD,2023-03-30 19:03:16,13.6017,26.6876,79.52,10,15.88
502,Plettenberg Bay,ZA,2023-03-30 19:03:17,-34.0527,23.3716,59.2,90,4.68
503,Jambi,ID,2023-03-30 19:03:17,-1.6,103.6167,72.43,97,1.52
504,Vaitape,PF,2023-03-30 19:03:18,-16.5167,-151.75,81.79,74,10.2
505,Chebsara,RU,2023-03-30 19:03:18,59.2002,38.8356,29.53,88,6.35
506,Yarmouth,US,2023-03-30 19:03:18,41.7057,-70.2286,44.65,42,18.99
507,Brookings,US,2023-03-30 19:03:19,44.3114,-96.7984,35.19,74,17.27
508,Godfrey,US,2023-03-30 19:03:19,38.9556,-90.1868,67.78,34,19.57
509,Canberra,AU,2023-03-30 19:00:02,-35.2835,149.1281,48.51,88,5.99
510,Serenje,ZM,2023-03-30 19:03:19,-13.2325,30.2352,62.89,97,4.76
511,Okahandja,NA,2023-03-30 19:03:20,-21.9833,16.9167,67.5,18,9.35
512,Vila Velha,BR,2023-03-30 19:03:24,-20.3297,-40.2925,88.95,64,16.11
513,Ulaanbaatar,MN,2023-03-30 19:03:08,47.9077,106.8832,33.93,29,2.24
514,Marsh Harbour,BS,2023-03-30 19:03:26,26.5412,-77.0636,73.83,68,18.05
515,Zhigansk,RU,2023-03-30 19:03:26,66.7697,123.3711,0.07,83,24.14
516,Tigil,RU,2023-03-30 19:03:26,57.8,158.6667,7.77,95,4.97
517,Weatherford,US,2023-03-30 19:03:26,32.7593,-97.7972,66.76,92,1.01
518,Road Town,VG,2023-03-30 19:03:08,18.4167,-64.6167,84.24,58,10.36
519,Puerto Del Rosario,ES,2023-03-30 19:03:27,28.5004,-13.8627,74.95,53,16.11
520,Worland,US,2023-03-30 19:03:28,44.0169,-107.9554,38.68,75,8.05
521,Hokitika,NZ,2023-03-30 18:57:44,-42.7167,170.9667,49.91,74,5.21
522,Immenstadt,DE,2023-03-30 19:03:28,47.561,10.2199,48.88,91,1.01
523,Ostrovnoy,RU,2023-03-30 19:03:29,68.0531,39.5131,20.53,87,17.76
524,Leshukonskoye,RU,2023-03-30 19:03:29,64.8989,45.7622,33.24,99,8.21
525,Grafton,US,2023-03-30 19:00:19,42.207,-71.6856,42.19,26,17.27
526,Santiago,CL,2023-03-30 19:02:52,-33.4569,-70.6483,90.28,19,17.27
527,Buluang,PH,2023-03-30 19:03:31,13.3068,123.3425,74.19,94,3.24
528,Ormara,PK,2023-03-30 19:02:11,25.2088,64.6357,76.93,76,13.76
529,Krasnogvardeyskiy,RU,2023-03-30 19:03:31,57.3793,62.3195,24.15,91,6.13
530,North Platte,US,2023-03-30 19:00:58,41.1239,-100.7654,50.38,56,1.01
531,Bolobo,CD,2023-03-30 19:03:31,-2.1667,16.2333,70.63,98,3.8
532,Sisimiut,GL,2023-03-30 19:03:32,66.9395,-53.6735,13.1,73,7.2
533,Bom Conselho,BR,2023-03-30 19:03:32,-9.1697,-36.6797,80.8,44,15.77
534,Salaga,GH,2023-03-30 19:03:32,8.5508,-0.5188,93.11,30,3.85
535,Bonfim,BR,2023-03-30 19:03:32,3.0833,-59.95,89.55,44,5.75
536,Khilok,RU,2023-03-30 19:03:33,51.3674,110.4676,31.96,84,4.94
537,Leh,IN,2023-03-30 19:03:33,34.1667,77.5833,21.18,67,1.28
538,Antofagasta,CL,2023-03-30 19:03:34,-23.65,-70.4,72.68,71,8.5
539,Qaqortoq,GL,2023-03-30 19:03:34,60.7167,-46.0333,23.88,69,2.48
540,Ornskoldsvik,SE,2023-03-30 19:03:35,63.2909,18.7153,14.95,79,6.91
541,Faanui,PF,2023-03-30 19:03:36,-16.4833,-151.75,81.79,74,10.02
542,Kontagora,NG,2023-03-30 19:03:37,10.3999,5.4695,88.39,18,1.59
543,Kongoussi,BF,2023-03-30 19:03:37,13.3258,-1.5347,91.67,6,8.52
544,Fengxian,CN,2023-03-30 19:03:37,34.7039,116.5872,49.33,77,6.44
545,Rehoboth,NA,2023-03-30 19:03:38,-23.3167,17.0833,65.93,11,11.36
546,Ponta Delgada,PT,2023-03-30 19:03:38,37.7333,-25.6667,63.32,94,10.36
547,Cerritos,US,2023-03-30 19:00:46,33.8583,-118.0648,59.27,65,5.75
548,Halifax,CA,2023-03-30 19:03:38,44.6453,-63.5724,39.34,84,20.71
549,Cooma,AU,2023-03-30 19:03:38,-36.2333,149.1333,42.71,94,5.06
550,Lowestoft,GB,2023-03-30 19:03:39,52.4752,1.7516,55.65,90,14.65
551,Gobabis,NA,2023-03-30 19:03:39,-22.45,18.9667,75.11,18,5.86
552,Vestmanna,FO,2023-03-30 19:03:39,62.1564,-7.1664,43.72,100,16.11
553,Sibolga,ID,2023-03-30 19:03:39,1.7427,98.7792,74.73,85,3.83
554,Isangel,VU,2023-03-30 19:03:40,-19.55,169.2667,76.66,84,4.14
555,Santa Cruz Cabralia,BR,2023-03-30 19:03:40,-16.2781,-39.0247,82.63,69,10.36
556,Petauke,ZM,2023-03-30 19:03:40,-14.2426,31.3253,64.85,97,4.5
557,Saint-Leu,RE,2023-03-30 19:03:40,-21.15,55.2833,79.63,96,3.2
558,Igrim,RU,2023-03-30 19:03:41,63.1906,64.4162,18.1,91,6.93
559,Melfort,CA,2023-03-30 19:03:41,52.8667,-104.6177,21.33,63,9.22
560,Luanda,AO,2023-03-30 19:03:41,-8.8368,13.2343,80.6,83,6.91
561,Codrington,AU,2023-03-30 19:03:41,-38.2667,141.9667,56.3,77,8.21
562,Sur,OM,2023-03-30 18:56:29,22.5667,59.5289,77.25,52,5.21
